event_date,ticker,val,close,adj_close
1986-10-22,DGS3MO,5.4500,5.4500,5.4500
1986-10-23,DGS3MO,5.4100,5.4100,5.4100
1986-10-24,DGS3MO,5.4200,5.4200,5.4200
1986-10-27,DGS3MO,5.3400,5.3400,5.3400
1986-10-28,DGS3MO,5.3400,5.3400,5.3400
1986-10-29,DGS3MO,5.3400,5.3400,5.3400
1986-10-30,DGS3MO,5.3200,5.3200,5.3200
1986-10-31,DGS3MO,5.3400,5.3400,5.3400
1986-11-03,DGS3MO,5.3600,5.3600,5.3600
1986-11-04,DGS3MO,5.4000,5.4000,5.4000
1986-11-05,DGS3MO,5.4000,5.4000,5.4000
1986-11-06,DGS3MO,5.4100,5.4100,5.4100
1986-11-07,DGS3MO,5.4700,5.4700,5.4700
1986-11-10,DGS3MO,5.5800,5.5800,5.5800
1986-11-11,DGS3MO,5.5800,5.5800,5.5800
1986-11-12,DGS3MO,5.5500,5.5500,5.5500
1986-11-13,DGS3MO,5.5500,5.5500,5.5500
1986-11-14,DGS3MO,5.5500,5.5500,5.5500
1986-11-17,DGS3MO,5.5600,5.5600,5.5600
1986-11-18,DGS3MO,5.5000,5.5000,5.5000
1986-11-19,DGS3MO,5.4800,5.4800,5.4800
1986-11-20,DGS3MO,5.5300,5.5300,5.5300
1986-11-21,DGS3MO,5.5100,5.5100,5.5100
1986-11-24,DGS3MO,5.5300,5.5300,5.5300
1986-11-25,DGS3MO,5.5400,5.5400,5.5400
1986-11-26,DGS3MO,5.5400,5.5400,5.5400
1986-11-28,DGS3MO,5.5400,5.5400,5.5400
1986-12-01,DGS3MO,5.5700,5.5700,5.5700
1986-12-02,DGS3MO,5.5600,5.5600,5.5600
1986-12-03,DGS3MO,5.5600,5.5600,5.5600
1986-12-04,DGS3MO,5.5500,5.5500,5.5500
1986-12-05,DGS3MO,5.5900,5.5900,5.5900
1986-12-08,DGS3MO,5.6600,5.6600,5.6600
1986-12-09,DGS3MO,5.6300,5.6300,5.6300
1986-12-10,DGS3MO,5.6400,5.6400,5.6400
1986-12-11,DGS3MO,5.6400,5.6400,5.6400
1986-12-12,DGS3MO,5.6400,5.6400,5.6400
1986-12-15,DGS3MO,5.6600,5.6600,5.6600
1986-12-16,DGS3MO,5.7400,5.7400,5.7400
1986-12-17,DGS3MO,5.8000,5.8000,5.8000
1986-12-18,DGS3MO,5.7600,5.7600,5.7600
1986-12-19,DGS3MO,5.6600,5.6600,5.6600
1986-12-22,DGS3MO,5.6900,5.6900,5.6900
1986-12-23,DGS3MO,5.7100,5.7100,5.7100
1986-12-24,DGS3MO,5.7300,5.7300,5.7300
1986-12-26,DGS3MO,5.7200,5.7200,5.7200
1986-12-29,DGS3MO,5.8300,5.8300,5.8300
1986-12-30,DGS3MO,5.8500,5.8500,5.8500
1986-12-31,DGS3MO,5.8300,5.8300,5.8300
1987-01-02,DGS3MO,5.7000,5.7000,5.7000
1987-01-05,DGS3MO,5.7100,5.7100,5.7100
1987-01-06,DGS3MO,5.6700,5.6700,5.6700
1987-01-07,DGS3MO,5.5800,5.5800,5.5800
1987-01-08,DGS3MO,5.5800,5.5800,5.5800
1987-01-09,DGS3MO,5.5300,5.5300,5.5300
1987-01-12,DGS3MO,5.5200,5.5200,5.5200
1987-01-13,DGS3MO,5.5100,5.5100,5.5100
1987-01-14,DGS3MO,5.5000,5.5000,5.5000
1987-01-15,DGS3MO,5.5100,5.5100,5.5100
1987-01-16,DGS3MO,5.4700,5.4700,5.4700
1987-01-19,DGS3MO,5.4700,5.4700,5.4700
1987-01-20,DGS3MO,5.4500,5.4500,5.4500
1987-01-21,DGS3MO,5.4600,5.4600,5.4600
1987-01-22,DGS3MO,5.5300,5.5300,5.5300
1987-01-23,DGS3MO,5.5500,5.5500,5.5500
1987-01-26,DGS3MO,5.6400,5.6400,5.6400
1987-01-27,DGS3MO,5.6400,5.6400,5.6400
1987-01-28,DGS3MO,5.6200,5.6200,5.6200
1987-01-29,DGS3MO,5.6300,5.6300,5.6300
1987-01-30,DGS3MO,5.7600,5.7600,5.7600
1987-02-02,DGS3MO,5.7700,5.7700,5.7700
1987-02-03,DGS3MO,5.7500,5.7500,5.7500
1987-02-04,DGS3MO,5.7900,5.7900,5.7900
1987-02-05,DGS3MO,5.7500,5.7500,5.7500
1987-02-06,DGS3MO,5.8200,5.8200,5.8200
1987-02-09,DGS3MO,5.8800,5.8800,5.8800
1987-02-10,DGS3MO,5.9900,5.9900,5.9900
1987-02-11,DGS3MO,6.0300,6.0300,6.0300
1987-02-12,DGS3MO,5.8800,5.8800,5.8800
1987-02-13,DGS3MO,5.8100,5.8100,5.8100
1987-02-17,DGS3MO,5.8800,5.8800,5.8800
1987-02-18,DGS3MO,5.7600,5.7600,5.7600
1987-02-19,DGS3MO,5.6000,5.6000,5.6000
1987-02-20,DGS3MO,5.5800,5.5800,5.5800
1987-02-23,DGS3MO,5.5900,5.5900,5.5900
1987-02-24,DGS3MO,5.5900,5.5900,5.5900
1987-02-25,DGS3MO,5.6000,5.6000,5.6000
1987-02-26,DGS3MO,5.6000,5.6000,5.6000
1987-02-27,DGS3MO,5.6000,5.6000,5.6000
1987-03-02,DGS3MO,5.6300,5.6300,5.6300
1987-03-03,DGS3MO,5.7100,5.7100,5.7100
1987-03-04,DGS3MO,5.6800,5.6800,5.6800
1987-03-05,DGS3MO,5.6900,5.6900,5.6900
1987-03-06,DGS3MO,5.8200,5.8200,5.8200
1987-03-09,DGS3MO,5.8200,5.8200,5.8200
1987-03-10,DGS3MO,5.8600,5.8600,5.8600
1987-03-11,DGS3MO,5.8600,5.8600,5.8600
1987-03-12,DGS3MO,5.8500,5.8500,5.8500
1987-03-13,DGS3MO,5.7900,5.7900,5.7900
1987-03-16,DGS3MO,5.8300,5.8300,5.8300
1987-03-17,DGS3MO,5.7400,5.7400,5.7400
1987-03-18,DGS3MO,5.6900,5.6900,5.6900
1987-03-19,DGS3MO,5.6700,5.6700,5.6700
1987-03-20,DGS3MO,5.6900,5.6900,5.6900
1987-03-23,DGS3MO,5.8000,5.8000,5.8000
1987-03-24,DGS3MO,5.7900,5.7900,5.7900
1987-03-25,DGS3MO,5.7400,5.7400,5.7400
1987-03-26,DGS3MO,5.7400,5.7400,5.7400
1987-03-27,DGS3MO,5.8100,5.8100,5.8100
1987-03-30,DGS3MO,5.8500,5.8500,5.8500
1987-03-31,DGS3MO,5.7900,5.7900,5.7900
1987-04-01,DGS3MO,5.7100,5.7100,5.7100
1987-04-02,DGS3MO,5.6800,5.6800,5.6800
1987-04-03,DGS3MO,5.6700,5.6700,5.6700
1987-04-06,DGS3MO,5.6500,5.6500,5.6500
1987-04-07,DGS3MO,5.6800,5.6800,5.6800
1987-04-08,DGS3MO,5.6700,5.6700,5.6700
1987-04-09,DGS3MO,5.9300,5.9300,5.9300
1987-04-10,DGS3MO,6.0400,6.0400,6.0400
1987-04-13,DGS3MO,6.2200,6.2200,6.2200
1987-04-14,DGS3MO,6.1100,6.1100,6.1100
1987-04-15,DGS3MO,5.8600,5.8600,5.8600
1987-04-16,DGS3MO,5.7300,5.7300,5.7300
1987-04-20,DGS3MO,5.7400,5.7400,5.7400
1987-04-21,DGS3MO,5.6700,5.6700,5.6700
1987-04-22,DGS3MO,5.5900,5.5900,5.5900
1987-04-23,DGS3MO,5.6600,5.6600,5.6600
1987-04-24,DGS3MO,5.9400,5.9400,5.9400
1987-04-27,DGS3MO,5.9800,5.9800,5.9800
1987-04-28,DGS3MO,6.0100,6.0100,6.0100
1987-04-29,DGS3MO,5.8900,5.8900,5.8900
1987-04-30,DGS3MO,5.7000,5.7000,5.7000
1987-05-01,DGS3MO,5.7800,5.7800,5.7800
1987-05-04,DGS3MO,5.8700,5.8700,5.8700
1987-05-05,DGS3MO,5.9900,5.9900,5.9900
1987-05-06,DGS3MO,5.6700,5.6700,5.6700
1987-05-07,DGS3MO,5.7000,5.7000,5.7000
1987-05-08,DGS3MO,5.7100,5.7100,5.7100
1987-05-11,DGS3MO,5.8400,5.8400,5.8400
1987-05-12,DGS3MO,5.7800,5.7800,5.7800
1987-05-13,DGS3MO,5.7000,5.7000,5.7000
1987-05-14,DGS3MO,5.9100,5.9100,5.9100
1987-05-15,DGS3MO,6.1500,6.1500,6.1500
1987-05-18,DGS3MO,6.0900,6.0900,6.0900
1987-05-19,DGS3MO,5.9600,5.9600,5.9600
1987-05-20,DGS3MO,5.8700,5.8700,5.8700
1987-05-21,DGS3MO,5.7100,5.7100,5.7100
1987-05-22,DGS3MO,5.7400,5.7400,5.7400
1987-05-26,DGS3MO,5.8300,5.8300,5.8300
1987-05-27,DGS3MO,5.9400,5.9400,5.9400
1987-05-28,DGS3MO,5.8200,5.8200,5.8200
1987-05-29,DGS3MO,5.8700,5.8700,5.8700
1987-06-01,DGS3MO,5.9200,5.9200,5.9200
1987-06-02,DGS3MO,5.9400,5.9400,5.9400
1987-06-03,DGS3MO,5.8700,5.8700,5.8700
1987-06-04,DGS3MO,5.8400,5.8400,5.8400
1987-06-05,DGS3MO,5.8700,5.8700,5.8700
1987-06-08,DGS3MO,5.8500,5.8500,5.8500
1987-06-09,DGS3MO,5.6800,5.6800,5.6800
1987-06-10,DGS3MO,5.6500,5.6500,5.6500
1987-06-11,DGS3MO,5.7200,5.7200,5.7200
1987-06-12,DGS3MO,5.7300,5.7300,5.7300
1987-06-15,DGS3MO,5.8500,5.8500,5.8500
1987-06-16,DGS3MO,5.8100,5.8100,5.8100
1987-06-17,DGS3MO,5.8300,5.8300,5.8300
1987-06-18,DGS3MO,5.8300,5.8300,5.8300
1987-06-19,DGS3MO,5.8400,5.8400,5.8400
1987-06-22,DGS3MO,5.8600,5.8600,5.8600
1987-06-23,DGS3MO,5.9000,5.9000,5.9000
1987-06-24,DGS3MO,6.0200,6.0200,6.0200
1987-06-25,DGS3MO,6.0300,6.0300,6.0300
1987-06-26,DGS3MO,5.9700,5.9700,5.9700
1987-06-29,DGS3MO,5.8800,5.8800,5.8800
1987-06-30,DGS3MO,5.9100,5.9100,5.9100
1987-07-01,DGS3MO,5.8200,5.8200,5.8200
1987-07-02,DGS3MO,5.8400,5.8400,5.8400
1987-07-06,DGS3MO,5.8500,5.8500,5.8500
1987-07-07,DGS3MO,5.7800,5.7800,5.7800
1987-07-08,DGS3MO,5.7400,5.7400,5.7400
1987-07-09,DGS3MO,5.7800,5.7800,5.7800
1987-07-10,DGS3MO,5.7600,5.7600,5.7600
1987-07-13,DGS3MO,5.7800,5.7800,5.7800
1987-07-14,DGS3MO,5.7200,5.7200,5.7200
1987-07-15,DGS3MO,5.7500,5.7500,5.7500
1987-07-16,DGS3MO,5.7500,5.7500,5.7500
1987-07-17,DGS3MO,5.7300,5.7300,5.7300
1987-07-20,DGS3MO,5.7200,5.7200,5.7200
1987-07-21,DGS3MO,5.8700,5.8700,5.8700
1987-07-22,DGS3MO,5.8500,5.8500,5.8500
1987-07-23,DGS3MO,5.8700,5.8700,5.8700
1987-07-24,DGS3MO,5.9600,5.9600,5.9600
1987-07-27,DGS3MO,6.0300,6.0300,6.0300
1987-07-28,DGS3MO,6.0900,6.0900,6.0900
1987-07-29,DGS3MO,6.1100,6.1100,6.1100
1987-07-30,DGS3MO,6.2700,6.2700,6.2700
1987-07-31,DGS3MO,6.2700,6.2700,6.2700
1987-08-03,DGS3MO,6.2500,6.2500,6.2500
1987-08-04,DGS3MO,6.0400,6.0400,6.0400
1987-08-05,DGS3MO,6.0400,6.0400,6.0400
1987-08-06,DGS3MO,5.9300,5.9300,5.9300
1987-08-07,DGS3MO,6.0400,6.0400,6.0400
1987-08-10,DGS3MO,6.1100,6.1100,6.1100
1987-08-11,DGS3MO,6.1300,6.1300,6.1300
1987-08-12,DGS3MO,6.1400,6.1400,6.1400
1987-08-13,DGS3MO,6.1500,6.1500,6.1500
1987-08-14,DGS3MO,6.1500,6.1500,6.1500
1987-08-17,DGS3MO,6.1700,6.1700,6.1700
1987-08-18,DGS3MO,6.2100,6.2100,6.2100
1987-08-19,DGS3MO,6.2400,6.2400,6.2400
1987-08-20,DGS3MO,6.3100,6.3100,6.3100
1987-08-21,DGS3MO,6.3000,6.3000,6.3000
1987-08-24,DGS3MO,6.3800,6.3800,6.3800
1987-08-25,DGS3MO,6.3800,6.3800,6.3800
1987-08-26,DGS3MO,6.4600,6.4600,6.4600
1987-08-27,DGS3MO,6.5000,6.5000,6.5000
1987-08-28,DGS3MO,6.5200,6.5200,6.5200
1987-08-31,DGS3MO,6.4500,6.4500,6.4500
1987-09-01,DGS3MO,6.3200,6.3200,6.3200
1987-09-02,DGS3MO,6.2900,6.2900,6.2900
1987-09-03,DGS3MO,6.3900,6.3900,6.3900
1987-09-04,DGS3MO,6.5900,6.5900,6.5900
1987-09-08,DGS3MO,6.6600,6.6600,6.6600
1987-09-09,DGS3MO,6.6500,6.6500,6.6500
1987-09-10,DGS3MO,6.5400,6.5400,6.5400
1987-09-11,DGS3MO,6.5600,6.5600,6.5600
1987-09-14,DGS3MO,6.5600,6.5600,6.5600
1987-09-15,DGS3MO,6.5500,6.5500,6.5500
1987-09-16,DGS3MO,6.5500,6.5500,6.5500
1987-09-17,DGS3MO,6.5900,6.5900,6.5900
1987-09-18,DGS3MO,6.6300,6.6300,6.6300
1987-09-21,DGS3MO,6.7400,6.7400,6.7400
1987-09-22,DGS3MO,6.7300,6.7300,6.7300
1987-09-23,DGS3MO,6.7100,6.7100,6.7100
1987-09-24,DGS3MO,6.6700,6.6700,6.6700
1987-09-25,DGS3MO,6.7600,6.7600,6.7600
1987-09-28,DGS3MO,6.8100,6.8100,6.8100
1987-09-29,DGS3MO,6.9200,6.9200,6.9200
1987-09-30,DGS3MO,6.8300,6.8300,6.8300
1987-10-01,DGS3MO,6.8600,6.8600,6.8600
1987-10-02,DGS3MO,6.8900,6.8900,6.8900
1987-10-05,DGS3MO,6.9200,6.9200,6.9200
1987-10-06,DGS3MO,6.7700,6.7700,6.7700
1987-10-07,DGS3MO,6.7800,6.7800,6.7800
1987-10-08,DGS3MO,6.9300,6.9300,6.9300
1987-10-09,DGS3MO,7.0000,7.0000,7.0000
1987-10-12,DGS3MO,7.0000,7.0000,7.0000
1987-10-13,DGS3MO,7.0300,7.0300,7.0300
1987-10-14,DGS3MO,7.4500,7.4500,7.4500
1987-10-15,DGS3MO,7.3300,7.3300,7.3300
1987-10-16,DGS3MO,7.1900,7.1900,7.1900
1987-10-19,DGS3MO,6.6700,6.6700,6.6700
1987-10-20,DGS3MO,6.0500,6.0500,6.0500
1987-10-21,DGS3MO,5.7800,5.7800,5.7800
1987-10-22,DGS3MO,5.5300,5.5300,5.5300
1987-10-23,DGS3MO,5.4700,5.4700,5.4700
1987-10-26,DGS3MO,5.4400,5.4400,5.4400
1987-10-27,DGS3MO,5.3900,5.3900,5.3900
1987-10-28,DGS3MO,5.2500,5.2500,5.2500
1987-10-29,DGS3MO,5.1900,5.1900,5.1900
1987-10-30,DGS3MO,5.4500,5.4500,5.4500
1987-11-02,DGS3MO,5.8500,5.8500,5.8500
1987-11-03,DGS3MO,5.8100,5.8100,5.8100
1987-11-04,DGS3MO,5.7100,5.7100,5.7100
1987-11-05,DGS3MO,5.7600,5.7600,5.7600
1987-11-06,DGS3MO,5.9200,5.9200,5.9200
1987-11-09,DGS3MO,5.9200,5.9200,5.9200
1987-11-10,DGS3MO,5.8500,5.8500,5.8500
1987-11-11,DGS3MO,5.8500,5.8500,5.8500
1987-11-12,DGS3MO,6.0200,6.0200,6.0200
1987-11-13,DGS3MO,6.1100,6.1100,6.1100
1987-11-16,DGS3MO,6.1000,6.1000,6.1000
1987-11-17,DGS3MO,6.0700,6.0700,6.0700
1987-11-18,DGS3MO,5.9500,5.9500,5.9500
1987-11-19,DGS3MO,5.8500,5.8500,5.8500
1987-11-20,DGS3MO,5.9200,5.9200,5.9200
1987-11-23,DGS3MO,6.0000,6.0000,6.0000
1987-11-24,DGS3MO,5.9500,5.9500,5.9500
1987-11-25,DGS3MO,5.8800,5.8800,5.8800
1987-11-27,DGS3MO,5.8200,5.8200,5.8200
1987-11-30,DGS3MO,5.4200,5.4200,5.4200
1987-12-01,DGS3MO,5.7200,5.7200,5.7200
1987-12-02,DGS3MO,5.6600,5.6600,5.6600
1987-12-03,DGS3MO,5.5200,5.5200,5.5200
1987-12-04,DGS3MO,5.6100,5.6100,5.6100
1987-12-07,DGS3MO,6.0500,6.0500,6.0500
1987-12-08,DGS3MO,6.0500,6.0500,6.0500
1987-12-09,DGS3MO,6.0200,6.0200,6.0200
1987-12-10,DGS3MO,6.1100,6.1100,6.1100
1987-12-11,DGS3MO,6.0500,6.0500,6.0500
1987-12-14,DGS3MO,6.0800,6.0800,6.0800
1987-12-15,DGS3MO,6.1200,6.1200,6.1200
1987-12-16,DGS3MO,6.1300,6.1300,6.1300
1987-12-17,DGS3MO,6.1200,6.1200,6.1200
1987-12-18,DGS3MO,6.0600,6.0600,6.0600
1987-12-21,DGS3MO,6.1000,6.1000,6.1000
1987-12-22,DGS3MO,6.1200,6.1200,6.1200
1987-12-23,DGS3MO,5.9600,5.9600,5.9600
1987-12-24,DGS3MO,5.9200,5.9200,5.9200
1987-12-28,DGS3MO,5.9300,5.9300,5.9300
1987-12-29,DGS3MO,6.0300,6.0300,6.0300
1987-12-30,DGS3MO,5.8900,5.8900,5.8900
1987-12-31,DGS3MO,5.8600,5.8600,5.8600
1988-01-04,DGS3MO,6.0900,6.0900,6.0900
1988-01-05,DGS3MO,6.1200,6.1200,6.1200
1988-01-06,DGS3MO,6.0300,6.0300,6.0300
1988-01-07,DGS3MO,5.9600,5.9600,5.9600
1988-01-08,DGS3MO,6.0600,6.0600,6.0600
1988-01-11,DGS3MO,5.9100,5.9100,5.9100
1988-01-12,DGS3MO,5.9900,5.9900,5.9900
1988-01-13,DGS3MO,5.9700,5.9700,5.9700
1988-01-14,DGS3MO,6.0700,6.0700,6.0700
1988-01-15,DGS3MO,6.0700,6.0700,6.0700
1988-01-18,DGS3MO,6.0700,6.0700,6.0700
1988-01-19,DGS3MO,6.1800,6.1800,6.1800
1988-01-20,DGS3MO,5.9900,5.9900,5.9900
1988-01-21,DGS3MO,6.0000,6.0000,6.0000
1988-01-22,DGS3MO,6.0000,6.0000,6.0000
1988-01-25,DGS3MO,6.0400,6.0400,6.0400
1988-01-26,DGS3MO,6.0100,6.0100,6.0100
1988-01-27,DGS3MO,5.9200,5.9200,5.9200
1988-01-28,DGS3MO,5.8600,5.8600,5.8600
1988-01-29,DGS3MO,5.8200,5.8200,5.8200
1988-02-01,DGS3MO,5.8600,5.8600,5.8600
1988-02-02,DGS3MO,5.8900,5.8900,5.8900
1988-02-03,DGS3MO,5.8900,5.8900,5.8900
1988-02-04,DGS3MO,5.8300,5.8300,5.8300
1988-02-05,DGS3MO,5.8100,5.8100,5.8100
1988-02-08,DGS3MO,5.8300,5.8300,5.8300
1988-02-09,DGS3MO,5.7800,5.7800,5.7800
1988-02-10,DGS3MO,5.7900,5.7900,5.7900
1988-02-11,DGS3MO,5.8100,5.8100,5.8100
1988-02-12,DGS3MO,5.9300,5.9300,5.9300
1988-02-16,DGS3MO,5.9500,5.9500,5.9500
1988-02-17,DGS3MO,5.9200,5.9200,5.9200
1988-02-18,DGS3MO,5.8700,5.8700,5.8700
1988-02-19,DGS3MO,5.8600,5.8600,5.8600
1988-02-22,DGS3MO,5.8500,5.8500,5.8500
1988-02-23,DGS3MO,5.8100,5.8100,5.8100
1988-02-24,DGS3MO,5.8000,5.8000,5.8000
1988-02-25,DGS3MO,5.8100,5.8100,5.8100
1988-02-26,DGS3MO,5.7600,5.7600,5.7600
1988-02-29,DGS3MO,5.8000,5.8000,5.8000
1988-03-01,DGS3MO,5.7800,5.7800,5.7800
1988-03-02,DGS3MO,5.7700,5.7700,5.7700
1988-03-03,DGS3MO,5.7600,5.7600,5.7600
1988-03-04,DGS3MO,5.8800,5.8800,5.8800
1988-03-07,DGS3MO,5.9000,5.9000,5.9000
1988-03-08,DGS3MO,5.9100,5.9100,5.9100
1988-03-09,DGS3MO,5.8900,5.8900,5.8900
1988-03-10,DGS3MO,5.9200,5.9200,5.9200
1988-03-11,DGS3MO,5.9000,5.9000,5.9000
1988-03-14,DGS3MO,5.8700,5.8700,5.8700
1988-03-15,DGS3MO,5.7700,5.7700,5.7700
1988-03-16,DGS3MO,5.7700,5.7700,5.7700
1988-03-17,DGS3MO,5.7600,5.7600,5.7600
1988-03-18,DGS3MO,5.8200,5.8200,5.8200
1988-03-21,DGS3MO,5.9100,5.9100,5.9100
1988-03-22,DGS3MO,5.9500,5.9500,5.9500
1988-03-23,DGS3MO,6.0000,6.0000,6.0000
1988-03-24,DGS3MO,5.9600,5.9600,5.9600
1988-03-25,DGS3MO,5.8700,5.8700,5.8700
1988-03-28,DGS3MO,5.9200,5.9200,5.9200
1988-03-29,DGS3MO,5.9100,5.9100,5.9100
1988-03-30,DGS3MO,5.9200,5.9200,5.9200
1988-03-31,DGS3MO,5.8700,5.8700,5.8700
1988-04-04,DGS3MO,6.0400,6.0400,6.0400
1988-04-05,DGS3MO,6.1800,6.1800,6.1800
1988-04-06,DGS3MO,6.2300,6.2300,6.2300
1988-04-07,DGS3MO,6.2300,6.2300,6.2300
1988-04-08,DGS3MO,6.2000,6.2000,6.2000
1988-04-11,DGS3MO,6.2300,6.2300,6.2300
1988-04-12,DGS3MO,6.1000,6.1000,6.1000
1988-04-13,DGS3MO,6.0300,6.0300,6.0300
1988-04-14,DGS3MO,5.9000,5.9000,5.9000
1988-04-15,DGS3MO,6.0500,6.0500,6.0500
1988-04-18,DGS3MO,6.0400,6.0400,6.0400
1988-04-19,DGS3MO,5.9800,5.9800,5.9800
1988-04-20,DGS3MO,6.0100,6.0100,6.0100
1988-04-21,DGS3MO,6.0000,6.0000,6.0000
1988-04-22,DGS3MO,6.0000,6.0000,6.0000
1988-04-25,DGS3MO,6.0400,6.0400,6.0400
1988-04-26,DGS3MO,6.0700,6.0700,6.0700
1988-04-27,DGS3MO,6.0400,6.0400,6.0400
1988-04-28,DGS3MO,6.1300,6.1300,6.1300
1988-04-29,DGS3MO,6.1600,6.1600,6.1600
1988-05-02,DGS3MO,6.2900,6.2900,6.2900
1988-05-03,DGS3MO,6.3100,6.3100,6.3100
1988-05-04,DGS3MO,6.3200,6.3200,6.3200
1988-05-05,DGS3MO,6.3700,6.3700,6.3700
1988-05-06,DGS3MO,6.4800,6.4800,6.4800
1988-05-09,DGS3MO,6.5200,6.5200,6.5200
1988-05-10,DGS3MO,6.5300,6.5300,6.5300
1988-05-11,DGS3MO,6.4500,6.4500,6.4500
1988-05-12,DGS3MO,6.4000,6.4000,6.4000
1988-05-13,DGS3MO,6.3700,6.3700,6.3700
1988-05-16,DGS3MO,6.4000,6.4000,6.4000
1988-05-17,DGS3MO,6.4900,6.4900,6.4900
1988-05-18,DGS3MO,6.4000,6.4000,6.4000
1988-05-19,DGS3MO,6.3400,6.3400,6.3400
1988-05-20,DGS3MO,6.4400,6.4400,6.4400
1988-05-23,DGS3MO,6.4700,6.4700,6.4700
1988-05-24,DGS3MO,6.5000,6.5000,6.5000
1988-05-25,DGS3MO,6.5200,6.5200,6.5200
1988-05-26,DGS3MO,6.6200,6.6200,6.6200
1988-05-27,DGS3MO,6.6500,6.6500,6.6500
1988-05-31,DGS3MO,6.6700,6.6700,6.6700
1988-06-01,DGS3MO,6.6700,6.6700,6.6700
1988-06-02,DGS3MO,6.6400,6.6400,6.6400
1988-06-03,DGS3MO,6.6600,6.6600,6.6600
1988-06-06,DGS3MO,6.6800,6.6800,6.6800
1988-06-07,DGS3MO,6.6300,6.6300,6.6300
1988-06-08,DGS3MO,6.5900,6.5900,6.5900
1988-06-09,DGS3MO,6.6400,6.6400,6.6400
1988-06-10,DGS3MO,6.6500,6.6500,6.6500
1988-06-13,DGS3MO,6.6500,6.6500,6.6500
1988-06-14,DGS3MO,6.5400,6.5400,6.5400
1988-06-15,DGS3MO,6.5300,6.5300,6.5300
1988-06-16,DGS3MO,6.4900,6.4900,6.4900
1988-06-17,DGS3MO,6.5700,6.5700,6.5700
1988-06-20,DGS3MO,6.6000,6.6000,6.6000
1988-06-21,DGS3MO,6.7600,6.7600,6.7600
1988-06-22,DGS3MO,6.7200,6.7200,6.7200
1988-06-23,DGS3MO,6.7300,6.7300,6.7300
1988-06-24,DGS3MO,6.7200,6.7200,6.7200
1988-06-27,DGS3MO,6.7800,6.7800,6.7800
1988-06-28,DGS3MO,6.8100,6.8100,6.8100
1988-06-29,DGS3MO,6.7800,6.7800,6.7800
1988-06-30,DGS3MO,6.7700,6.7700,6.7700
1988-07-01,DGS3MO,6.7600,6.7600,6.7600
1988-07-05,DGS3MO,6.7700,6.7700,6.7700
1988-07-06,DGS3MO,6.7300,6.7300,6.7300
1988-07-07,DGS3MO,6.7600,6.7600,6.7600
1988-07-08,DGS3MO,6.8800,6.8800,6.8800
1988-07-11,DGS3MO,6.8400,6.8400,6.8400
1988-07-12,DGS3MO,6.9400,6.9400,6.9400
1988-07-13,DGS3MO,6.9300,6.9300,6.9300
1988-07-14,DGS3MO,6.9500,6.9500,6.9500
1988-07-15,DGS3MO,6.9400,6.9400,6.9400
1988-07-18,DGS3MO,6.9000,6.9000,6.9000
1988-07-19,DGS3MO,6.9000,6.9000,6.9000
1988-07-20,DGS3MO,6.9200,6.9200,6.9200
1988-07-21,DGS3MO,7.0000,7.0000,7.0000
1988-07-22,DGS3MO,6.9600,6.9600,6.9600
1988-07-25,DGS3MO,7.0400,7.0400,7.0400
1988-07-26,DGS3MO,7.1100,7.1100,7.1100
1988-07-27,DGS3MO,7.2300,7.2300,7.2300
1988-07-28,DGS3MO,7.2200,7.2200,7.2200
1988-07-29,DGS3MO,7.1800,7.1800,7.1800
1988-08-01,DGS3MO,7.1500,7.1500,7.1500
1988-08-02,DGS3MO,7.1200,7.1200,7.1200
1988-08-03,DGS3MO,7.1200,7.1200,7.1200
1988-08-04,DGS3MO,7.0600,7.0600,7.0600
1988-08-05,DGS3MO,7.1500,7.1500,7.1500
1988-08-08,DGS3MO,7.0900,7.0900,7.0900
1988-08-09,DGS3MO,7.2900,7.2900,7.2900
1988-08-10,DGS3MO,7.2100,7.2100,7.2100
1988-08-11,DGS3MO,7.2400,7.2400,7.2400
1988-08-12,DGS3MO,7.2500,7.2500,7.2500
1988-08-15,DGS3MO,7.2500,7.2500,7.2500
1988-08-16,DGS3MO,7.2900,7.2900,7.2900
1988-08-17,DGS3MO,7.2600,7.2600,7.2600
1988-08-18,DGS3MO,7.2600,7.2600,7.2600
1988-08-19,DGS3MO,7.3000,7.3000,7.3000
1988-08-22,DGS3MO,7.3300,7.3300,7.3300
1988-08-23,DGS3MO,7.3900,7.3900,7.3900
1988-08-24,DGS3MO,7.4200,7.4200,7.4200
1988-08-25,DGS3MO,7.4900,7.4900,7.4900
1988-08-26,DGS3MO,7.5700,7.5700,7.5700
1988-08-29,DGS3MO,7.5700,7.5700,7.5700
1988-08-30,DGS3MO,7.5400,7.5400,7.5400
1988-08-31,DGS3MO,7.5400,7.5400,7.5400
1988-09-01,DGS3MO,7.5200,7.5200,7.5200
1988-09-02,DGS3MO,7.4500,7.4500,7.4500
1988-09-06,DGS3MO,7.5100,7.5100,7.5100
1988-09-07,DGS3MO,7.5700,7.5700,7.5700
1988-09-08,DGS3MO,7.5600,7.5600,7.5600
1988-09-09,DGS3MO,7.5200,7.5200,7.5200
1988-09-12,DGS3MO,7.4800,7.4800,7.4800
1988-09-13,DGS3MO,7.4000,7.4000,7.4000
1988-09-14,DGS3MO,7.3900,7.3900,7.3900
1988-09-15,DGS3MO,7.4000,7.4000,7.4000
1988-09-16,DGS3MO,7.3800,7.3800,7.3800
